标题：历史成交
营业部名称：xchxwtyh8
期间：2025 - 05 - 16 至 2026 - 06 - 15
股东：衡祥安

------------------------------
成交日期	成交时间	证券代码	证券名称	操作	成交数量	成交价格	成交金额	股票余额	合同编号	成交编号	手续费	印花税	其他杂费	发生金额	备注	交易市场	佣金	过户费	后资金额	清算金额	委托日期	真实操作	
20250910	10:29:14	002241	歌尔股份	证券卖出	-2900	30.950	89755.000	2900	4592	0102000028503849	7.180	44.890	0.900	89702.030	证券卖出	深圳Ａ股	7.180	0.900	89702.030	89702.030	20250910	0	
20250827	18:00:44	015778	浙商汇金金算盘货	其他	-187	1.000	187.730	0	14449		0.000	0.000	0.000	187.730	产品代码:015778;产品名称:浙商汇金金算盘货币市场基金;产品辅助类别:5c		0.000	0.000	611.870	187.730	20250827	0	
20250827	11:22:15	002241	歌尔股份	证券卖出	-300	35.030	10509.000	5800	7498	0104000055320570	5.000	5.250	0.110	10498.640	证券卖出	深圳Ａ股	5.000	0.110	11110.510	10498.640	20250827	0	
20250821	18:05:32	015778	浙商汇金金算盘货	其他	0	1.000	0.640	187	0		0.000	0.000	0.000	0.640	产品代码:015778;产品名称:浙商汇金金算盘货币市场基金;产品辅助类别:5c		0.000	0.000	424.140	0.640	20250821		
20250818	09:48:20	002241	歌尔股份	证券买入	6100	28.000	170800.000	6100	3013	0104000017269855	13.660	0.000	1.710	-170815.370	证券买入	深圳Ａ股	13.660	1.710	423.500	-170815.370	20250818	0	
20250818	09:47:08	603757	大元泵业	证券卖出	-3500	48.900	171150.000	0	2628	13462209	13.690	85.610	1.720	171048.980	证券卖出	上海Ａ股	13.690	1.720	171238.870	171048.980	20250818	0	
20250807	09:32:51	603757	大元泵业	证券买入	3500	28.790	100765.000	3500	1051	3275900	8.060	0.000	1.010	-100774.070	证券买入	上海Ａ股	8.060	1.010	-100610.590	-100774.070	20250807	0	
20250807	09:32:34	002439	启明星辰	证券卖出	-6000	16.810	100860.000	0	1013	0101000004847656	8.070	50.440	1.010	100800.480	证券卖出	深圳Ａ股	8.070	1.010	189.890	100800.480	20250807	0	
20250805	10:15:55	002439	启明星辰	证券买入	6000	16.759	100553.000	6000	3674	0102000024855303	8.040	0.000	1.010	-100562.050	证券买入	深圳Ａ股	8.040	1.010	163.480	-100562.050	20250805	0	
20250805	10:11:48	002472	双环传动	证券卖出	-800	34.320	27456.000	0	3492	0101000021882265	5.000	13.730	0.270	27437.000	证券卖出	深圳Ａ股	5.000	0.270	100725.530	27437.000	20250805	0	
20250805	10:11:43	002230	科大讯飞	证券卖出	-1500	48.730	73095.000	0	3488	0105000020840265	5.850	36.550	0.730	73051.870	证券卖出	深圳Ａ股	5.850	0.730	73288.530	73051.870	20250805	0	
20250725	10:06:36	002230	科大讯飞	证券买入	1500	50.350	75525.000	1500	3811	0105000019892652	6.040	0.000	0.750	-75531.790	证券买入	深圳Ａ股	6.040	0.750	236.660	-75531.790	20250725	0	
20250725	10:06:24	601636	旗滨集团	证券卖出	-11100	6.830	75813.000	0	3802	19092984	6.070	37.910	0.770	75768.250	证券卖出	上海Ａ股	6.070	0.770	75768.450	75768.250	20250725	0	
20250724	18:07:52	015778	浙商汇金金算盘货	其他	-2711	1.000	2711.550	187	13739		0.000	0.000	0.000	2711.550	产品代码:015778;产品名称:浙商汇金金算盘货币市场基金;产品辅助类别:5c		0.000	0.000	72711.750	2711.550	20250724	0	
20250724	10:07:05	601636	旗滨集团	证券买入	11100	6.550	72705.000	11100	3361	18934255	5.820	0.000	0.730	-72711.550	证券买入	上海Ａ股	5.820	0.730	0.200	-72711.550	20250724	0	
20250723	18:08:22	015778	浙商汇金金算盘货	其他	-110	1.000	110.160	2899	13069		0.000	0.000	0.000	110.160	产品代码:015778;产品名称:浙商汇金金算盘货币市场基金;产品辅助类别:5c		0.000	0.000	10110.360	110.160	20250723	0	
20250723	09:31:23	002472	双环传动	证券买入	300	33.680	10104.000	800	1090	0102000003752373	6.060	0.000	0.100	-10110.160	证券买入	深圳Ａ股	6.060	0.100	0.200	-10110.160	20250723	0	
20250722	18:08:36	015778	浙商汇金金算盘货	其他	-6990	1.000	6990.560	3009	12592		0.000	0.000	0.000	6990.560	产品代码:015778;产品名称:浙商汇金金算盘货币市场基金;产品辅助类别:5c		0.000	0.000	16990.560	6990.560	20250722	0	
20250722	09:35:13	002472	双环传动	证券买入	500	33.960	16980.000	500	1461	0104000007253560	10.190	0.000	0.170	-16990.360	证券买入	深圳Ａ股	10.190	0.170	0.200	-16990.360	20250722	0	
20250722	09:15:14	799999	指定登记	指定交易	1	1.000	0.000	0	269	7Hz	0.000	0.000	0.000	0.000	指定交易	上海Ａ股	0.000	0.000	0.200	0.000	20250722	-1	
20250722	09:15:14	799999	指定登记	指定交易	1	1.000	0.000	0	273	7Lz	0.000	0.000	0.000	0.000	指定交易	上海Ａ股	0.000	0.000	0.200	0.000	20250722	-1	
20250721	18:08:04	015778	浙商汇金金算盘货	其他	10000	1.000	10000.000	10000	13829		0.000	0.000	0.000	-10000.000	产品代码:015778;产品名称:浙商汇金金算盘货币市场基金;产品辅助类别:5c		0.000	0.000	0.000	-10000.000	20250721	0	

------------------------------
保存时间：2026-06-16  08:06:27 
